id,video_id,start_frame,end_frame,class,total_frames,fps
10612,train3522,0,312,24,339,30.0
10613,train3522,51,107,9,339,30.0
10614,train3522,167,336,8,339,30.0
10615,train3522,0,90,22,339,30.0
10616,train3522,90,161,17,339,30.0
10617,train3523,123,180,10,335,29.0
10618,train3523,205,277,10,335,29.0
10619,train3524,0,17,23,324,29.0
10620,train3524,64,306,11,324,29.0
10621,train3524,36,126,8,324,29.0
10622,train3524,163,194,6,324,29.0
10623,train3524,260,297,7,324,29.0
10624,train3524,167,203,7,324,29.0
10625,train3525,9,93,49,170,30.0
10626,train3525,12,92,2,170,30.0
10627,train3526,0,90,19,346,30.0
10628,train3526,0,185,4,346,30.0
10629,train3526,170,342,9,346,30.0
10630,train3527,65,103,29,241,30.0
10631,train3527,98,151,30,241,30.0
10632,train3527,140,233,24,241,30.0
10633,train3527,38,70,10,241,30.0
10634,train3528,0,321,0,388,29.0
10635,train3528,0,102,29,388,29.0
10636,train3529,0,233,23,234,30.0
10637,train3529,0,93,36,234,30.0
10638,train3530,25,424,19,425,30.0
10639,train3530,0,60,7,425,30.0
10640,train3530,54,144,9,425,30.0
10641,train3530,142,213,7,425,30.0
10642,train3530,246,300,9,425,30.0
10643,train3530,313,354,7,425,30.0
10644,train3531,0,52,9,338,29.0
10645,train3531,220,337,7,338,29.0
10646,train3531,220,337,6,338,29.0
10647,train3531,48,247,19,338,29.0
10648,train3532,23,68,26,265,30.0
10649,train3532,60,236,23,265,30.0
10650,train3533,0,189,28,376,30.0
10651,train3533,251,375,50,376,30.0
10652,train3533,0,26,27,376,30.0
10653,train3534,0,243,7,406,30.0
10654,train3534,225,405,39,406,30.0
10655,train3535,0,336,8,337,30.0
10656,train3535,0,68,22,337,30.0
10657,train3535,129,336,32,337,30.0
10658,train3536,0,140,21,208,30.0
10659,train3536,0,137,24,208,30.0
10660,train3536,90,105,8,208,30.0
10661,train3537,198,273,29,401,30.0
10662,train3537,273,399,0,401,30.0
10663,train3538,0,13,13,146,29.0
10664,train3538,13,44,29,146,29.0
10665,train3539,0,182,11,339,29.0
10666,train3539,276,338,49,339,29.0
10667,train3539,38,69,6,339,29.0
10668,train3539,135,172,7,339,29.0
10669,train3539,42,78,7,339,29.0
10670,train3540,0,217,29,359,30.0
10671,train3540,111,357,40,359,30.0
10672,train3541,0,78,10,240,29.0
10673,train3541,77,101,5,240,29.0
10674,train3541,100,239,17,240,29.0
10675,train3542,0,397,24,398,30.0
10676,train3542,197,218,12,398,30.0
10677,train3543,147,162,8,300,29.0
10678,train3543,222,245,8,300,29.0
10679,train3543,151,298,24,300,29.0
10680,train3544,14,135,41,248,29.0
10681,train3544,157,183,48,248,29.0
10682,train3544,133,175,8,248,29.0
10683,train3545,138,168,9,333,30.0
10684,train3545,0,332,21,333,30.0
10685,train3546,0,330,49,332,30.0
10686,train3546,81,107,9,332,30.0
10687,train3546,188,248,9,332,30.0
10688,train3546,281,315,9,332,30.0
10689,train3547,19,203,17,232,30.0
10690,train3547,18,76,8,232,30.0
10691,train3547,136,182,8,232,30.0
10692,train3548,98,138,26,198,30.0
10693,train3548,131,197,27,198,30.0
10694,train3549,0,218,21,441,30.0
10695,train3549,213,272,20,441,30.0
10696,train3549,270,438,21,441,30.0
10697,train3549,0,20,9,441,30.0
10698,train3550,78,120,10,353,30.0
10699,train3550,161,312,38,353,30.0
10700,train3551,54,96,1,229,30.0
10701,train3551,95,218,49,229,30.0
10702,train3552,105,196,24,319,30.0
10703,train3552,150,184,47,319,30.0
10704,train3552,184,265,40,319,30.0
10705,train3553,0,350,21,351,30.0
10706,train3553,176,206,7,351,30.0
10707,train3553,321,350,9,351,30.0
10708,train3554,0,144,21,285,30.0
10709,train3554,123,283,29,285,30.0
10710,train3555,0,345,49,346,30.0
10711,train3555,20,64,29,346,30.0
10712,train3555,176,201,30,346,30.0
10713,train3556,20,95,24,157,30.0
10714,train3556,14,95,8,157,30.0
10715,train3557,0,153,20,306,30.0
10716,train3557,140,304,17,306,30.0
10717,train3557,120,304,0,306,30.0
10718,train3558,92,111,8,146,29.0
10719,train3558,114,128,8,146,29.0
10720,train3558,114,128,29,146,29.0
10721,train3558,128,144,17,146,29.0
10722,train3559,17,411,22,416,29.0
10723,train3559,229,259,9,416,29.0
10724,train3560,101,123,9,382,30.0
10725,train3560,120,192,8,382,30.0
10726,train3560,0,381,12,382,30.0
10727,train3561,0,71,49,271,30.0
10728,train3561,51,270,24,271,30.0
10729,train3562,0,261,0,262,30.0
10730,train3562,0,261,30,262,30.0
10731,train3563,1,163,0,325,29.0
10732,train3563,114,227,21,325,29.0
10733,train3563,122,167,8,325,29.0
10734,train3563,225,282,8,325,29.0
10735,train3563,314,324,0,325,29.0
10736,train3564,77,131,6,152,30.0
10737,train3564,131,148,13,152,30.0
10738,train3565,0,68,12,153,30.0
10739,train3565,3,14,6,153,30.0
10740,train3565,137,152,19,153,30.0
10741,train3566,76,133,8,174,29.0
10742,train3566,124,165,30,174,29.0
10743,train3567,0,49,8,237,29.0
10744,train3567,49,100,30,237,29.0
10745,train3567,89,141,13,237,29.0
10746,train3567,33,144,0,237,29.0
10747,train3568,0,265,23,267,30.0
10748,train3568,0,265,25,267,30.0
10749,train3569,177,240,9,412,30.0
10750,train3569,294,402,7,412,30.0
10751,train3570,0,220,19,292,30.0
10752,train3570,220,291,8,292,30.0
10753,train3571,30,337,49,342,30.0
10754,train3571,71,110,8,342,30.0
10755,train3572,0,105,24,280,30.0
10756,train3572,0,279,21,280,30.0
10757,train3573,0,101,29,384,30.0
10758,train3573,65,257,8,384,30.0
10759,train3574,105,150,20,356,30.0
10760,train3574,150,207,48,356,30.0
10761,train3574,207,282,20,356,30.0
10762,train3574,282,330,34,356,30.0
10763,train3575,15,66,17,153,30.0
10764,train3575,78,114,43,153,30.0
10765,train3575,66,105,7,153,30.0
10766,train3576,0,166,8,320,29.0
10767,train3576,0,166,24,320,29.0
10768,train3576,0,319,24,320,29.0
10769,train3577,101,125,17,154,30.0
10770,train3577,123,149,18,154,30.0
10771,train3578,135,220,39,276,30.0
10772,train3578,203,265,8,276,30.0
10773,train3579,54,80,10,266,30.0
10774,train3579,77,106,33,266,30.0
10775,train3579,110,211,33,266,30.0
10776,train3580,5,117,13,358,30.0
10777,train3580,114,353,21,358,30.0
10778,train3580,56,137,8,358,30.0
10779,train3581,0,54,8,337,30.0
10780,train3581,0,230,21,337,30.0
10781,train3582,0,318,24,321,30.0
10782,train3582,114,158,7,321,30.0
10783,train3582,276,305,8,321,30.0
10784,train3583,140,189,4,373,30.0
10785,train3583,255,326,30,373,30.0
10786,train3583,2,372,21,373,30.0
10787,train3584,0,356,24,358,30.0
10788,train3584,0,45,27,358,30.0
10789,train3585,6,86,8,264,30.0
10790,train3585,45,93,28,264,30.0
10791,train3586,0,71,5,355,30.0
10792,train3586,44,87,40,355,30.0
10793,train3586,86,180,47,355,30.0
10794,train3586,179,248,6,355,30.0
10795,train3586,237,354,19,355,30.0
10796,train3587,75,111,9,154,30.0
10797,train3587,114,150,9,154,30.0
10798,train3588,0,418,21,420,30.0
10799,train3588,284,418,8,420,30.0
10800,train3589,2,56,30,194,29.0
10801,train3589,52,99,0,194,29.0
10802,train3589,151,186,50,194,29.0
10803,train3590,6,77,10,294,30.0
10804,train3590,77,155,0,294,30.0
10805,train3590,180,275,29,294,30.0
10806,train3591,173,356,6,358,30.0
10807,train3591,243,356,7,358,30.0
10808,train3591,0,356,21,358,30.0
10809,train3592,0,232,21,234,30.0
10810,train3592,0,38,6,234,30.0
10811,train3593,0,309,24,313,30.0
10812,train3593,126,153,19,313,30.0
10813,train3593,294,311,5,313,30.0
10814,train3594,0,238,8,239,29.0
10815,train3594,0,238,11,239,29.0
10816,train3595,279,385,24,386,30.0
10817,train3595,61,161,10,386,30.0
10818,train3595,191,292,7,386,30.0
10819,train3595,0,331,49,386,30.0
10820,train3596,94,150,24,238,30.0
10821,train3596,0,69,7,238,30.0
10822,train3596,73,236,7,238,30.0
10823,train3597,142,319,35,354,29.0
10824,train3597,216,273,8,354,29.0
10825,train3598,0,273,17,326,30.0
10826,train3598,102,324,8,326,30.0
10827,train3599,0,372,24,377,30.0
10828,train3599,0,372,21,377,30.0
10829,train3599,311,339,9,377,30.0
10830,train3600,0,79,9,365,30.0
10831,train3600,0,363,21,365,30.0
10832,train3601,133,227,28,229,29.0
10833,train3601,0,227,21,229,29.0
10834,train3602,13,255,49,272,30.0
10835,train3602,163,246,7,272,30.0
10836,train3603,0,363,25,364,30.0
10837,train3603,0,111,9,364,30.0
10838,train3603,102,363,21,364,30.0
10839,train3604,29,65,10,189,29.0
10840,train3604,65,89,30,189,29.0
10841,train3604,72,131,13,189,29.0
10842,train3605,84,170,49,172,30.0
10843,train3605,111,156,29,172,30.0
10844,train3606,6,49,43,313,30.0
10845,train3606,48,104,19,313,30.0
10846,train3606,46,165,8,313,30.0
10847,train3607,109,187,31,386,30.0
10848,train3607,4,105,31,386,30.0
10849,train3607,153,195,8,386,30.0
10850,train3608,63,111,21,229,29.0
10851,train3608,87,168,0,229,29.0
10852,train3609,132,273,9,350,30.0
10853,train3609,271,349,7,350,30.0
10854,train3609,94,349,21,350,30.0
10855,train3610,260,356,16,410,30.0
10856,train3610,368,407,22,410,30.0
10857,train3610,203,287,5,410,30.0
10858,train3610,356,407,1,410,30.0
10859,train3611,132,417,24,419,30.0
10860,train3611,0,417,11,419,30.0
10861,train3611,0,27,8,419,30.0
10862,train3611,51,77,8,419,30.0
10863,train3611,210,237,8,419,30.0
10864,train3612,0,365,21,369,30.0
10865,train3612,164,224,8,369,30.0
10866,train3613,24,216,44,278,29.0
10867,train3613,165,196,31,278,29.0
10868,train3614,0,256,11,257,30.0
10869,train3614,210,256,6,257,30.0
10870,train3615,98,188,23,370,30.0
10871,train3615,0,369,24,370,30.0
10872,train3616,0,319,49,320,30.0
10873,train3616,157,317,9,320,30.0
10874,train3617,0,414,31,416,30.0
10875,train3617,108,198,5,416,30.0
10876,train3617,350,408,10,416,30.0
10877,train3617,0,414,24,416,30.0
10878,train3618,97,148,31,151,30.0
10879,train3618,106,125,5,151,30.0
10880,train3619,0,392,25,394,30.0
10881,train3619,0,392,49,394,30.0
10882,train3620,0,21,19,338,30.0
10883,train3620,238,313,19,338,30.0
10884,train3620,318,337,19,338,30.0
10885,train3620,0,145,7,338,30.0
10886,train3620,273,337,9,338,30.0
10887,train3621,0,239,28,241,30.0
10888,train3621,0,239,13,241,30.0
10889,train3621,62,94,10,241,30.0
10890,train3622,221,254,9,309,30.0
10891,train3622,0,308,37,309,30.0
10892,train3622,0,152,28,309,30.0
10893,train3623,35,309,21,440,30.0
10894,train3623,93,115,8,440,30.0
10895,train3623,157,201,8,440,30.0
10896,train3624,45,160,11,415,30.0
10897,train3624,352,382,9,415,30.0
10898,train3625,0,132,9,262,30.0
10899,train3625,0,132,8,262,30.0
10900,train3626,30,147,24,152,30.0
10901,train3626,75,96,5,152,30.0
10902,train3627,0,58,27,231,29.0
10903,train3627,55,115,26,231,29.0
10904,train3628,98,133,5,226,30.0
10905,train3628,125,213,9,226,30.0
10906,train3629,56,202,7,231,30.0
10907,train3629,169,226,21,231,30.0
10908,train3630,0,155,21,261,30.0
10909,train3630,153,260,24,261,30.0
10910,train3631,1,32,17,153,30.0
10911,train3631,32,70,48,153,30.0
10912,train3632,0,327,24,328,30.0
10913,train3632,93,161,6,328,30.0
10914,train3632,308,327,37,328,30.0
10915,train3633,0,286,49,375,30.0
10916,train3633,0,102,8,375,30.0
10917,train3633,272,373,8,375,30.0
10918,train3634,0,368,49,373,30.0
10919,train3634,0,80,8,373,30.0
10920,train3634,78,134,9,373,30.0
10921,train3634,266,356,8,373,30.0
10922,train3635,22,93,23,410,30.0
10923,train3635,91,368,49,410,30.0
10924,train3636,78,104,8,154,30.0
10925,train3636,107,152,8,154,30.0
10926,train3637,0,427,49,430,30.0
10927,train3637,224,298,30,430,30.0
10928,train3638,64,391,49,427,30.0
10929,train3638,388,426,19,427,30.0
10930,train3638,0,69,10,427,30.0
10931,train3638,127,202,0,427,30.0
10932,train3638,127,210,10,427,30.0
10933,train3638,291,381,10,427,30.0
10934,train3639,0,23,49,314,30.0
10935,train3639,15,155,11,314,30.0
10936,train3639,153,309,15,314,30.0
10937,train3640,0,17,48,146,29.0
10938,train3640,17,58,7,146,29.0
10939,train3640,118,145,5,146,29.0
10940,train3641,0,243,24,405,29.0
10941,train3641,56,95,8,405,29.0
10942,train3641,145,227,8,405,29.0
10943,train3642,30,130,19,334,30.0
10944,train3642,0,138,7,334,30.0
10945,train3642,102,207,2,334,30.0
10946,train3642,276,307,9,334,30.0
10947,train3643,0,180,29,312,30.0
10948,train3643,0,311,49,312,30.0
10949,train3643,256,298,8,312,30.0
10950,train3644,24,70,29,222,30.0
10951,train3644,70,112,12,222,30.0
10952,train3644,77,111,30,222,30.0
10953,train3645,0,180,24,415,30.0
10954,train3645,201,224,29,415,30.0
10955,train3645,231,252,30,415,30.0
10956,train3645,138,200,17,415,30.0
10957,train3645,222,243,10,415,30.0
10958,train3646,44,108,29,240,30.0
10959,train3646,0,63,21,240,30.0
10960,train3646,42,120,1,240,30.0
10961,train3647,0,55,21,409,30.0
10962,train3647,72,95,23,409,30.0
10963,train3647,93,407,21,409,30.0
10964,train3647,0,108,8,409,30.0
10965,train3647,188,213,9,409,30.0
10966,train3647,135,407,24,409,30.0
10967,train3648,221,287,19,313,30.0
10968,train3648,128,179,7,313,30.0
10969,train3648,170,223,10,313,30.0
10970,train3649,173,321,25,322,30.0
10971,train3649,0,321,21,322,30.0
10972,train3649,0,29,8,322,30.0
10973,train3649,88,151,5,322,30.0
10974,train3649,167,211,8,322,30.0
10975,train3649,281,312,8,322,30.0
10976,train3650,297,350,9,352,30.0
10977,train3650,0,128,23,352,30.0
10978,train3650,173,230,19,352,30.0
10979,train3650,230,351,50,352,30.0
10980,train3650,0,351,25,352,30.0
10981,train3651,20,29,19,232,30.0
10982,train3651,51,119,24,232,30.0
10983,train3652,50,117,10,430,30.0
10984,train3652,62,215,8,430,30.0
10985,train3652,220,308,8,430,30.0
10986,train3652,0,429,22,430,30.0
10987,train3653,71,128,29,151,30.0
10988,train3653,25,69,7,151,30.0
10989,train3654,0,400,21,402,29.0
10990,train3654,0,30,10,402,29.0
10991,train3655,2,50,5,287,30.0
10992,train3655,2,146,20,287,30.0
10993,train3656,50,160,24,165,30.0
10994,train3656,45,69,9,165,30.0
10995,train3657,0,93,30,374,30.0
10996,train3657,245,373,24,374,30.0
10997,train3657,85,279,12,374,30.0
10998,train3657,8,60,1,374,30.0
10999,train3657,138,189,10,374,30.0
11000,train3657,192,234,7,374,30.0
11001,train3658,27,96,49,375,30.0
11002,train3658,111,374,12,375,30.0
11003,train3658,0,50,1,375,30.0
11004,train3658,38,68,5,375,30.0
11005,train3659,86,116,7,180,30.0
11006,train3659,116,177,9,180,30.0
11007,train3660,0,360,21,361,30.0
11008,train3660,25,71,7,361,30.0
11009,train3661,16,306,19,368,30.0
11010,train3661,310,363,49,368,30.0
11011,train3661,172,280,24,368,30.0
11012,train3661,37,70,7,368,30.0
11013,train3661,88,147,10,368,30.0
11014,train3662,48,161,7,320,30.0
11015,train3662,29,319,21,320,30.0
11016,train3663,127,208,17,406,30.0
11017,train3663,160,352,10,406,30.0
11018,train3663,160,352,8,406,30.0
11019,train3664,132,272,8,367,30.0
11020,train3664,3,116,17,367,30.0
11021,train3664,185,365,17,367,30.0
11022,train3664,0,365,24,367,30.0
11023,train3665,0,42,49,260,30.0
11024,train3665,42,86,29,260,30.0
11025,train3665,42,86,48,260,30.0
11026,train3665,0,259,9,260,30.0
11027,train3666,0,402,38,403,30.0
11028,train3666,255,402,8,403,30.0
11029,train3667,0,135,10,228,29.0
11030,train3667,0,126,0,228,29.0
11031,train3667,144,226,0,228,29.0
11032,train3667,0,226,21,228,29.0
11033,train3668,6,105,16,198,30.0
11034,train3668,24,88,8,198,30.0
11035,train3668,119,161,1,198,30.0
11036,train3669,0,326,25,330,30.0
11037,train3669,258,315,10,330,30.0
11038,train3670,0,328,24,329,30.0
11039,train3670,0,74,19,329,30.0
11040,train3670,158,239,19,329,30.0
11041,train3670,161,246,7,329,30.0
11042,train3671,0,324,25,325,30.0
11043,train3671,33,129,19,325,30.0
11044,train3671,129,216,15,325,30.0
11045,train3671,216,318,23,325,30.0
11046,train3672,17,99,24,202,30.0
11047,train3672,0,36,8,202,30.0
11048,train3672,35,57,9,202,30.0
11049,train3672,83,102,7,202,30.0
11050,train3672,123,174,9,202,30.0
11051,train3673,0,30,44,436,30.0
11052,train3673,333,435,21,436,30.0
11053,train3673,215,434,9,436,30.0
11054,train3674,140,286,49,289,30.0
11055,train3674,146,179,29,289,30.0
11056,train3674,145,193,2,289,30.0
11057,train3675,0,138,19,349,30.0
11058,train3675,171,347,49,349,30.0
11059,train3675,315,345,10,349,30.0
11060,train3675,111,218,9,349,30.0
11061,train3676,5,43,49,302,30.0
11062,train3676,149,301,49,302,30.0
11063,train3676,2,75,9,302,30.0
11064,train3676,56,109,30,302,30.0
11065,train3676,101,148,8,302,30.0
11066,train3676,224,250,5,302,30.0
11067,train3677,0,44,5,408,30.0
11068,train3677,42,104,17,408,30.0
11069,train3677,102,204,19,408,30.0
11070,train3678,75,423,24,424,30.0
11071,train3678,0,99,8,424,30.0
11072,train3678,149,423,8,424,30.0
11073,train3679,0,105,1,383,30.0
11074,train3679,90,213,8,383,30.0
11075,train3679,205,328,2,383,30.0
11076,train3680,0,321,17,323,30.0
11077,train3680,96,147,9,323,30.0
11078,train3681,7,246,24,248,30.0
11079,train3681,0,25,8,248,30.0
11080,train3681,27,90,9,248,30.0
11081,train3682,0,167,19,258,30.0
11082,train3682,167,257,24,258,30.0
11083,train3683,36,99,24,249,30.0
11084,train3683,98,125,19,249,30.0
11085,train3684,0,107,9,439,30.0
11086,train3684,248,438,8,439,30.0
11087,train3684,135,210,9,439,30.0
11088,train3685,23,59,10,235,30.0
11089,train3685,59,89,31,235,30.0
11090,train3685,94,121,31,235,30.0
11091,train3686,72,123,9,173,30.0
11092,train3686,123,160,19,173,30.0
11093,train3687,329,391,37,392,30.0
11094,train3687,243,275,19,392,30.0
11095,train3687,56,192,19,392,30.0
11096,train3687,0,68,26,392,30.0
11097,train3687,0,68,27,392,30.0
11098,train3687,219,318,50,392,30.0
11099,train3688,23,90,10,376,30.0
11100,train3688,35,188,8,376,30.0
11101,train3688,193,281,8,376,30.0
11102,train3688,0,375,22,376,30.0
11103,train3689,0,53,6,416,30.0
11104,train3689,0,249,4,416,30.0
11105,train3689,236,414,8,416,30.0
11106,train3690,0,317,24,319,30.0
11107,train3690,11,161,9,319,30.0
11108,train3691,246,278,19,326,30.0
11109,train3691,59,195,19,326,30.0
11110,train3691,0,71,26,326,30.0
11111,train3691,0,71,27,326,30.0
11112,train3691,222,321,50,326,30.0
11113,train3692,51,63,48,173,30.0
11114,train3692,60,168,49,173,30.0
11115,train3692,137,156,8,173,30.0
11116,train3693,0,308,24,310,30.0
11117,train3693,150,308,48,310,30.0
11118,train3693,135,171,8,310,30.0
11119,train3693,269,306,8,310,30.0
11120,train3694,0,30,9,322,30.0
11121,train3694,93,155,8,322,30.0
11122,train3695,0,360,49,363,30.0
11123,train3695,0,14,7,363,30.0
11124,train3695,128,179,8,363,30.0
11125,train3695,260,299,9,363,30.0
11126,train3696,1,119,9,387,29.0
11127,train3696,134,194,9,387,29.0
11128,train3696,351,386,11,387,29.0
11129,train3697,32,126,26,201,30.0
11130,train3697,44,107,1,201,30.0
11131,train3697,123,156,10,201,30.0
11132,train3698,112,174,8,303,29.0
11133,train3698,0,301,12,303,29.0
11134,train3698,279,301,8,303,29.0
11135,train3699,0,56,7,339,30.0
11136,train3699,216,273,7,339,30.0
11137,train3699,278,317,7,339,30.0
11138,train3699,159,308,43,339,30.0
11139,train3699,32,338,22,339,30.0
11140,train3700,21,106,49,211,30.0
11141,train3700,11,56,1,211,30.0
11142,train3700,90,138,7,211,30.0
11143,train3701,0,69,0,327,30.0
11144,train3701,69,170,9,327,30.0
11145,train3701,162,326,0,327,30.0
11146,train3702,0,57,8,310,30.0
11147,train3702,53,155,7,310,30.0
11148,train3702,198,309,7,310,30.0
11149,train3703,181,260,9,368,30.0
11150,train3703,235,365,41,368,30.0
11151,train3704,167,371,24,375,30.0
11152,train3704,183,204,8,375,30.0
11153,train3704,260,278,8,375,30.0
11154,train3704,276,299,10,375,30.0
11155,train3705,0,357,8,371,30.0
11156,train3705,0,369,19,371,30.0
11157,train3706,0,228,17,229,30.0
11158,train3706,95,137,48,229,30.0
11159,train3707,11,26,38,379,30.0
11160,train3707,26,378,43,379,30.0
11161,train3707,0,47,8,379,30.0
11162,train3708,21,167,21,292,30.0
11163,train3708,122,168,9,292,30.0
11164,train3709,66,276,24,280,30.0
11165,train3709,29,77,5,280,30.0
11166,train3709,48,272,28,280,30.0
11167,train3709,89,98,26,280,30.0
11168,train3709,119,129,26,280,30.0
11169,train3710,237,392,19,393,30.0
11170,train3710,0,195,8,393,30.0
11171,train3710,145,391,1,393,30.0
11172,train3711,0,363,28,365,30.0
11173,train3711,0,363,13,365,30.0
11174,train3711,128,170,9,365,30.0
11175,train3711,185,210,9,365,30.0
11176,train3711,216,243,10,365,30.0
11177,train3711,309,363,9,365,30.0
11178,train3712,0,98,17,422,30.0
11179,train3712,63,209,8,422,30.0
11180,train3712,113,229,23,422,30.0
11181,train3712,229,357,49,422,30.0
11182,train3712,309,420,8,422,30.0
11183,train3713,196,361,0,362,29.0
11184,train3713,137,260,8,362,29.0
11185,train3713,0,289,19,362,29.0
11186,train3714,9,35,5,440,30.0
11187,train3714,35,76,6,440,30.0
11188,train3714,73,333,23,440,30.0
11189,train3715,0,117,0,398,29.0
11190,train3715,67,181,21,398,29.0
11191,train3715,75,121,8,398,29.0
11192,train3715,179,236,8,398,29.0
11193,train3715,293,380,21,398,29.0
11194,train3715,268,397,0,398,29.0
11195,train3716,0,12,24,229,30.0
11196,train3716,0,227,21,229,30.0
11197,train3716,113,129,8,229,30.0
11198,train3717,0,307,24,309,29.0
11199,train3717,93,147,8,309,29.0
11200,train3718,0,37,0,307,29.0
11201,train3718,0,110,21,307,29.0
11202,train3718,152,254,11,307,29.0
11203,train3718,196,305,9,307,29.0
11204,train3719,97,227,8,283,30.0
11205,train3719,83,93,8,283,30.0
11206,train3720,92,296,17,382,30.0
11207,train3720,138,182,9,382,30.0
11208,train3721,0,276,8,277,29.0
11209,train3721,7,276,24,277,29.0
11210,train3722,14,52,49,153,30.0
11211,train3722,1,56,2,153,30.0
11212,train3723,0,264,24,266,30.0
11213,train3723,0,33,12,266,30.0
11214,train3724,95,236,8,238,30.0
11215,train3724,0,50,19,238,30.0
11216,train3724,50,236,37,238,30.0
11217,train3725,32,71,19,151,30.0
11218,train3725,1,77,0,151,30.0
11219,train3726,0,312,21,313,30.0
11220,train3726,0,110,9,313,30.0
11221,train3727,150,183,9,322,30.0
11222,train3727,0,158,7,322,30.0
11223,train3727,29,320,11,322,30.0
11224,train3728,101,136,30,372,29.0
11225,train3728,100,197,0,372,29.0
11226,train3728,168,207,8,372,29.0
11227,train3728,325,367,9,372,29.0
11228,train3729,0,444,24,445,30.0
11229,train3729,433,444,8,445,30.0
11230,train3730,0,181,19,349,30.0
11231,train3730,229,348,12,349,30.0
11232,train3730,175,262,8,349,30.0
11233,train3731,0,361,22,362,29.0
11234,train3731,0,361,21,362,29.0
11235,train3732,134,183,10,317,30.0
11236,train3732,0,311,21,317,30.0
11237,train3733,0,279,22,280,30.0
11238,train3733,10,54,9,280,30.0
11239,train3734,41,58,19,257,30.0
11240,train3734,85,241,43,257,30.0
11241,train3734,30,94,10,257,30.0
11242,train3735,147,239,8,296,29.0
11243,train3735,2,291,34,296,29.0
11244,train3736,0,34,9,300,30.0
11245,train3736,40,170,8,300,30.0
11246,train3736,0,64,19,300,30.0
11247,train3736,112,296,15,300,30.0
11248,train3736,146,296,24,300,30.0
11249,train3737,105,278,21,292,29.0
11250,train3737,151,184,10,292,29.0
11251,train3737,188,217,10,292,29.0
11252,train3738,0,442,12,443,30.0
11253,train3738,0,24,8,443,30.0
11254,train3738,129,148,8,443,30.0
11255,train3739,174,231,22,252,30.0
11256,train3739,44,204,8,252,30.0
11257,train3740,0,80,9,320,30.0
11258,train3740,77,162,7,320,30.0
11259,train3740,276,318,7,320,30.0
11260,train3741,395,438,37,440,30.0
11261,train3741,309,341,19,440,30.0
11262,train3741,122,258,19,440,30.0
11263,train3741,2,134,26,440,30.0
11264,train3741,2,134,27,440,30.0
11265,train3741,285,384,50,440,30.0
11266,train3742,0,436,24,438,30.0
11267,train3742,0,93,9,438,30.0
11268,train3742,219,261,7,438,30.0
11269,train3743,31,322,23,323,29.0
11270,train3743,0,75,8,323,29.0
11271,train3744,0,227,49,232,30.0
11272,train3744,71,116,9,232,30.0
11273,train3744,189,210,9,232,30.0
11274,train3745,176,224,8,353,30.0
11275,train3745,173,350,23,353,30.0
11276,train3746,35,66,30,153,30.0
11277,train3746,66,93,10,153,30.0
11278,train3747,2,219,12,434,30.0
11279,train3747,210,309,19,434,30.0
11280,train3747,305,401,23,434,30.0
11281,train3747,399,420,20,434,30.0
11282,train3747,420,432,23,434,30.0
11283,train3748,0,29,49,402,30.0
11284,train3748,27,209,17,402,30.0
11285,train3748,198,231,19,402,30.0
11286,train3748,231,399,49,402,30.0
11287,train3749,76,166,6,338,29.0
11288,train3749,223,336,9,338,29.0
11289,train3749,0,337,21,338,29.0
11290,train3750,0,91,19,323,30.0
11291,train3750,89,163,20,323,30.0
11292,train3750,163,322,19,323,30.0
11293,train3751,0,69,25,347,30.0
11294,train3751,68,345,21,347,30.0
11295,train3752,0,39,19,258,30.0
11296,train3752,39,140,15,258,30.0
11297,train3752,140,201,19,258,30.0
11298,train3752,201,257,15,258,30.0
11299,train3753,77,126,10,151,30.0
11300,train3753,125,150,9,151,30.0
11301,train3754,2,125,49,387,30.0
11302,train3754,125,195,24,387,30.0
11303,train3755,0,90,9,337,30.0
11304,train3755,90,336,50,337,30.0
11305,train3756,111,311,24,313,30.0
11306,train3756,12,84,7,313,30.0
11307,train3756,0,156,27,313,30.0
11308,train3757,0,38,19,278,29.0
11309,train3757,0,276,8,278,29.0
11310,train3758,47,206,17,420,30.0
11311,train3758,136,418,21,420,30.0
11312,train3758,343,416,7,420,30.0
11313,train3759,45,402,24,403,30.0
11314,train3759,0,18,7,403,30.0
11315,train3759,0,90,27,403,30.0
11316,train3760,0,185,11,364,29.0
11317,train3760,204,219,41,364,29.0
11318,train3760,269,363,11,364,29.0
11319,train3760,23,72,8,364,29.0
11320,train3761,0,362,17,364,30.0
11321,train3761,248,362,8,364,30.0
11322,train3762,62,91,17,146,29.0
11323,train3762,91,105,18,146,29.0
11324,train3763,0,427,20,428,30.0
11325,train3763,34,427,0,428,30.0
11326,train3764,40,380,49,382,30.0
11327,train3764,0,38,8,382,30.0
11328,train3764,115,141,5,382,30.0
11329,train3765,28,158,8,252,30.0
11330,train3765,110,247,24,252,30.0
11331,train3765,155,194,49,252,30.0
11332,train3766,0,357,28,359,30.0
11333,train3766,0,357,13,359,30.0
11334,train3766,125,167,9,359,30.0
11335,train3766,182,207,9,359,30.0
11336,train3766,213,240,10,359,30.0
11337,train3766,306,357,9,359,30.0
11338,train3767,41,179,49,277,30.0
11339,train3767,84,120,29,277,30.0
11340,train3767,114,198,2,277,30.0
11341,train3767,194,242,9,277,30.0
11342,train3768,71,105,48,193,30.0
11343,train3768,105,138,4,193,30.0
11344,train3768,138,169,1,193,30.0
11345,train3769,38,276,49,423,30.0
11346,train3769,89,279,0,423,30.0
